StoreKey,Order Date,Delivery Date,Delivery Time(Days)
0,43486,24-01-2019,3
0,43486,27-01-2019,6
0,43487,24-01-2019,2
0,43487,24-01-2019,2
0,43487,24-01-2019,2
0,43487,27-01-2019,5
0,43487,27-01-2019,5
0,43487,27-01-2019,5
0,43487,27-01-2019,5
0,43487,27-01-2019,5
0,43487,27-01-2019,5
0,43487,27-01-2019,5
0,43488,29-01-2019,6
0,43489,26-01-2019,2
0,43489,03-02-2019,10
0,43489,03-02-2019,10
0,43489,29-01-2019,5
0,43489,29-01-2019,5
0,43489,29-01-2019,5
0,43490,30-01-2019,5
0,43490,30-01-2019,5
0,43490,28-01-2019,3
0,43490,27-01-2019,2
0,43490,03-02-2019,9
0,43490,03-02-2019,9
0,43490,31-01-2019,6
0,43490,31-01-2019,6
0,43490,31-01-2019,6
0,43490,29-01-2019,4
0,43491,30-01-2019,4
0,43491,30-01-2019,4
0,43491,30-01-2019,4
0,43491,27-01-2019,1
0,43491,27-01-2019,1
0,43491,27-01-2019,1
0,43491,05-02-2019,10
0,43491,05-02-2019,10
0,43491,02-02-2019,7
0,43491,02-02-2019,7
0,43491,02-02-2019,7
0,43491,02-02-2019,7
0,43491,02-02-2019,7
0,43491,31-01-2019,5
0,43491,31-01-2019,5
0,43491,31-01-2019,5
0,43491,30-01-2019,4
0,43491,30-01-2019,4
0,43492,01-02-2019,5
0,43492,01-02-2019,5
0,43492,01-02-2019,5
0,43493,01-02-2019,4
0,43493,01-02-2019,4
0,43493,01-02-2019,4
0,43493,01-02-2019,4
0,43493,01-02-2019,4
0,43493,01-02-2019,4
0,43493,03-02-2019,6
0,43494,03-02-2019,5
0,43494,04-02-2019,6
0,43494,06-02-2019,8
0,43494,30-01-2019,1
0,43494,01-02-2019,3
0,43494,01-02-2019,3
0,43494,01-02-2019,3
0,43495,03-02-2019,4
0,43495,31-01-2019,1
0,43495,31-01-2019,1
0,43495,31-01-2019,1
0,43495,31-01-2019,1
0,43495,31-01-2019,1
0,43495,31-01-2019,1
0,43495,31-01-2019,1
0,43495,03-02-2019,4
0,43495,03-02-2019,4
0,43495,05-02-2019,6
0,43495,05-02-2019,6
0,43495,31-01-2019,1
0,43495,31-01-2019,1
0,43495,31-01-2019,1
0,43496,04-02-2019,4
0,43496,04-02-2019,4
0,43496,06-02-2019,6
0,43496,06-02-2019,6
0,43496,06-02-2019,6
0,43496,03-02-2019,3
0,43496,07-02-2019,7
0,43496,05-02-2019,5
0,43496,05-02-2019,5
0,43497,03-02-2019,2
0,43497,03-02-2019,2
0,43497,05-02-2019,4
0,43497,05-02-2019,4
0,43497,05-02-2019,4
0,43497,05-02-2019,4
0,43497,05-02-2019,4
0,43497,06-02-2019,5
0,43497,06-02-2019,5
0,43497,04-02-2019,3
0,43497,04-02-2019,3
0,43497,04-02-2019,3
0,43498,05-02-2019,3
0,43498,05-02-2019,3
0,43498,04-02-2019,2
0,43498,04-02-2019,2
0,43498,06-02-2019,4
0,43498,07-02-2019,5
0,43498,07-02-2019,5
0,43498,05-02-2019,3
0,43498,05-02-2019,3
0,43498,05-02-2019,3
0,43498,08-02-2019,6
0,43498,08-02-2019,6
0,43498,08-02-2019,6
0,43498,05-02-2019,3
0,43498,05-02-2019,3
0,43498,05-02-2019,3
0,43498,09-02-2019,7
0,43498,09-02-2019,7
0,43498,04-02-2019,2
0,43498,07-02-2019,5
0,43498,07-02-2019,5
0,43498,06-02-2019,4
0,43498,11-02-2019,9
0,43498,11-02-2019,9
0,43498,06-02-2019,4
0,43498,06-02-2019,4
0,43498,06-02-2019,4
0,43498,07-02-2019,5
0,43498,07-02-2019,5
0,43500,05-02-2019,1
0,43500,05-02-2019,1
0,43500,12-02-2019,8
0,43500,11-02-2019,7
0,43501,08-02-2019,3
0,43501,08-02-2019,3
0,43501,08-02-2019,3
0,43501,08-02-2019,3
0,43501,08-02-2019,3
0,43501,08-02-2019,3
0,43501,08-02-2019,3
0,43501,12-02-2019,7
0,43501,12-02-2019,7
0,43501,12-02-2019,7
0,43501,12-02-2019,7
0,43501,12-02-2019,7
0,43501,12-02-2019,7
0,43502,09-02-2019,3
0,43502,09-02-2019,3
0,43502,10-02-2019,4
0,43502,10-02-2019,4
0,43502,08-02-2019,2
0,43502,12-02-2019,6
0,43502,12-02-2019,6
0,43502,12-02-2019,6
0,43502,12-02-2019,6
0,43502,12-02-2019,6
0,43502,12-02-2019,6
0,43502,09-02-2019,3
0,43502,11-02-2019,5
0,43502,11-02-2019,5
0,43502,09-02-2019,3
0,43502,09-02-2019,3
0,43502,09-02-2019,3
0,43502,09-02-2019,3
0,43502,09-02-2019,3
0,43502,09-02-2019,3
0,43502,09-02-2019,3
0,43502,09-02-2019,3
0,43502,10-02-2019,4
0,43502,10-02-2019,4
0,43502,12-02-2019,6
0,43502,12-02-2019,6
0,43502,12-02-2019,6
0,43502,12-02-2019,6
0,43503,09-02-2019,2
0,43503,09-02-2019,2
0,43503,10-02-2019,3
0,43503,10-02-2019,3
0,43503,10-02-2019,3
0,43503,12-02-2019,5
0,43503,12-02-2019,5
0,43503,11-02-2019,4
0,43503,11-02-2019,4
0,43503,11-02-2019,4
0,43504,15-02-2019,7
0,43504,16-02-2019,8
0,43504,12-02-2019,4
0,43504,12-02-2019,4
0,43504,12-02-2019,4
0,43504,12-02-2019,4
0,43504,14-02-2019,6
0,43504,14-02-2019,6
0,43504,14-02-2019,6
0,43504,14-02-2019,6
0,43504,14-02-2019,6
0,43504,14-02-2019,6
0,43504,14-02-2019,6
0,43504,14-02-2019,6
0,43504,13-02-2019,5
0,43504,13-02-2019,5
0,43505,14-02-2019,5
0,43505,14-02-2019,5
0,43505,14-02-2019,5
0,43505,15-02-2019,6
0,43505,15-02-2019,6
0,43505,15-02-2019,6
0,43505,12-02-2019,3
0,43505,12-02-2019,3
0,43505,12-02-2019,3
0,43505,12-02-2019,3
0,43505,12-02-2019,3
0,43505,17-02-2019,8
0,43505,17-02-2019,8
0,43505,13-02-2019,4
0,43505,13-02-2019,4
0,43505,13-02-2019,4
0,43505,13-02-2019,4
0,43507,13-02-2019,2
0,43507,13-02-2019,2
0,43507,16-02-2019,5
0,43507,16-02-2019,5
0,43507,16-02-2019,5
0,43507,15-02-2019,4
0,43507,18-02-2019,7
0,43507,18-02-2019,7
0,43508,15-02-2019,3
0,43508,15-02-2019,3
0,43508,15-02-2019,3
0,43508,15-02-2019,3
0,43508,15-02-2019,3
0,43508,15-02-2019,3
0,43508,14-02-2019,2
0,43508,14-02-2019,2
0,43509,18-02-2019,5
0,43509,18-02-2019,5
0,43509,18-02-2019,5
0,43509,16-02-2019,3
0,43509,16-02-2019,3
0,43509,16-02-2019,3
0,43509,15-02-2019,2
0,43509,15-02-2019,2
0,43509,20-02-2019,7
0,43509,19-02-2019,6
0,43509,18-02-2019,5
0,43509,18-02-2019,5
0,43509,15-02-2019,2
0,43509,15-02-2019,2
0,43509,16-02-2019,3
0,43509,16-02-2019,3
0,43509,20-02-2019,7
0,43509,20-02-2019,7
0,43509,20-02-2019,7
0,43509,20-02-2019,7
0,43509,20-02-2019,7
0,43509,22-02-2019,9
0,43509,22-02-2019,9
0,43509,17-02-2019,4
0,43510,18-02-2019,4
0,43510,18-02-2019,4
0,43510,17-02-2019,3
0,43510,17-02-2019,3
0,43510,17-02-2019,3
0,43510,17-02-2019,3
0,43510,18-02-2019,4
0,43510,17-02-2019,3
0,43510,16-02-2019,2
0,43510,16-02-2019,2
0,43510,16-02-2019,2
0,43510,20-02-2019,6
0,43510,17-02-2019,3
0,43510,17-02-2019,3
0,43510,17-02-2019,3
0,43510,17-02-2019,3
0,43510,16-02-2019,2
0,43510,16-02-2019,2
0,43510,16-02-2019,2
0,43510,18-02-2019,4
0,43510,18-02-2019,4
0,43510,18-02-2019,4
0,43510,18-02-2019,4
0,43510,16-02-2019,2
0,43511,20-02-2019,5
0,43511,20-02-2019,5
0,43511,17-02-2019,2
0,43511,17-02-2019,2
0,43511,17-02-2019,2
0,43511,17-02-2019,2
0,43511,17-02-2019,2
0,43511,17-02-2019,2
0,43511,23-02-2019,8
0,43511,23-02-2019,8
0,43511,23-02-2019,8
0,43511,19-02-2019,4
0,43511,18-02-2019,3
0,43511,18-02-2019,3
0,43511,18-02-2019,3
0,43511,18-02-2019,3
0,43511,19-02-2019,4
0,43511,19-02-2019,4
0,43511,19-02-2019,4
0,43511,21-02-2019,6
0,43511,21-02-2019,6
0,43511,20-02-2019,5
0,43511,20-02-2019,5
0,43512,22-02-2019,6
0,43512,22-02-2019,6
0,43512,22-02-2019,6
0,43512,22-02-2019,6
0,43512,17-02-2019,1
0,43512,17-02-2019,1
0,43512,20-02-2019,4
0,43512,20-02-2019,4
0,43512,21-02-2019,5
0,43512,22-02-2019,6
0,43512,22-02-2019,6
0,43512,22-02-2019,6
0,43512,22-02-2019,6
0,43512,22-02-2019,6
0,43512,22-02-2019,6
0,43512,22-02-2019,6
0,43512,20-02-2019,4
0,43512,19-02-2019,3
0,43512,19-02-2019,3
0,43512,18-02-2019,2
0,43512,21-02-2019,5
0,43512,21-02-2019,5
0,43512,21-02-2019,5
0,43512,19-02-2019,3
0,43512,19-02-2019,3
0,43512,19-02-2019,3
0,43512,19-02-2019,3
0,43512,19-02-2019,3
0,43513,19-02-2019,2
0,43513,19-02-2019,2
0,43513,19-02-2019,2
0,43513,19-02-2019,2
0,43514,22-02-2019,4
0,43514,22-02-2019,4
0,43514,26-02-2019,8
0,43514,21-02-2019,3
0,43514,21-02-2019,3
0,43514,21-02-2019,3
0,43514,20-02-2019,2
0,43514,20-02-2019,2
0,43514,20-02-2019,2
0,43514,20-02-2019,2
0,43514,24-02-2019,6
0,43514,24-02-2019,6
0,43514,24-02-2019,6
0,43514,25-02-2019,7
0,43514,22-02-2019,4
0,43514,22-02-2019,4
0,43514,22-02-2019,4
0,43515,22-02-2019,3
0,43515,22-02-2019,3
0,43515,22-02-2019,3
0,43515,22-02-2019,3
0,43515,22-02-2019,3
0,43515,22-02-2019,3
0,43515,24-02-2019,5
0,43515,26-02-2019,7
0,43515,26-02-2019,7
0,43515,24-02-2019,5
0,43515,24-02-2019,5
0,43515,24-02-2019,5
0,43515,24-02-2019,5
0,43515,24-02-2019,5
0,43515,24-02-2019,5
0,43515,23-02-2019,4
0,43515,23-02-2019,4
0,43515,23-02-2019,4
0,43515,23-02-2019,4
0,43515,22-02-2019,3
0,43515,22-02-2019,3
0,43515,22-02-2019,3
0,43515,23-02-2019,4
0,43515,23-02-2019,4
0,43515,23-02-2019,4
0,43515,25-02-2019,6
0,43515,22-02-2019,3
0,43515,22-02-2019,3
0,43515,22-02-2019,3
0,43515,22-02-2019,3
0,43515,22-02-2019,3
0,43515,23-02-2019,4
0,43515,23-02-2019,4
0,43515,23-02-2019,4
0,43515,23-02-2019,4
0,43516,25-02-2019,5
0,43516,21-02-2019,1
0,43516,21-02-2019,1
0,43516,24-02-2019,4
0,43516,24-02-2019,4
0,43516,24-02-2019,4
0,43516,24-02-2019,4
0,43516,23-02-2019,3
0,43516,23-02-2019,3
0,43516,23-02-2019,3
0,43516,23-02-2019,3
0,43516,26-02-2019,6
0,43516,26-02-2019,6
0,43516,26-02-2019,6
0,43516,26-02-2019,6
0,43516,26-02-2019,6
0,43516,26-02-2019,6
0,43516,26-02-2019,6
0,43516,26-02-2019,6
0,43516,24-02-2019,4
0,43516,24-02-2019,4
0,43516,24-02-2019,4
0,43516,26-02-2019,6
0,43516,26-02-2019,6
0,43516,26-02-2019,6
0,43517,26-02-2019,5
0,43517,23-02-2019,2
0,43517,23-02-2019,2
0,43517,23-02-2019,2
0,43517,23-02-2019,2
0,43517,26-02-2019,5
0,43517,26-02-2019,5
0,43517,26-02-2019,5
0,43517,26-02-2019,5
0,43517,26-02-2019,5
0,43517,26-02-2019,5
0,43517,27-02-2019,6
0,43517,27-02-2019,6
0,43517,27-02-2019,6
0,43517,24-02-2019,3
0,43517,28-02-2019,7
0,43517,28-02-2019,7
0,43517,28-02-2019,7
0,43517,28-02-2019,7
0,43517,23-02-2019,2
0,43517,23-02-2019,2
0,43517,23-02-2019,2
0,43517,23-02-2019,2
0,43517,23-02-2019,2
0,43517,22-02-2019,1
0,43517,22-02-2019,1
0,43517,22-02-2019,1
0,43517,24-02-2019,3
0,43517,24-02-2019,3
0,43517,24-02-2019,3
0,43517,24-02-2019,3
0,43517,24-02-2019,3
0,43517,24-02-2019,3
0,43517,24-02-2019,3
0,43517,24-02-2019,3
0,43517,24-02-2019,3
0,43518,24-02-2019,2
0,43518,24-02-2019,2
0,43518,24-02-2019,2
0,43518,26-02-2019,4
0,43518,25-02-2019,3
0,43518,25-02-2019,3
0,43518,25-02-2019,3
0,43518,25-02-2019,3
0,43518,24-02-2019,2
0,43518,24-02-2019,2
0,43518,27-02-2019,5
0,43518,27-02-2019,5
0,43518,24-02-2019,2
0,43518,24-02-2019,2
0,43518,24-02-2019,2
0,43518,27-02-2019,5
0,43518,27-02-2019,5
0,43518,24-02-2019,2
0,43518,24-02-2019,2
0,43518,27-02-2019,5
0,43518,27-02-2019,5
0,43518,27-02-2019,5
0,43518,26-02-2019,4
0,43518,26-02-2019,4
0,43518,26-02-2019,4
0,43518,26-02-2019,4
0,43518,27-02-2019,5
0,43518,27-02-2019,5
0,43518,27-02-2019,5
0,43518,27-02-2019,5
0,43518,27-02-2019,5
0,43519,27-02-2019,4
0,43519,25-02-2019,2
0,43519,25-02-2019,2
0,43519,25-02-2019,2
0,43519,25-02-2019,2
0,43519,25-02-2019,2
0,43519,28-02-2019,5
0,43519,28-02-2019,5
0,43519,28-02-2019,5
0,43519,27-02-2019,4
0,43519,27-02-2019,4
0,43519,01-03-2019,6
0,43519,01-03-2019,6
0,43519,25-02-2019,2
0,43519,25-02-2019,2
0,43519,26-02-2019,3
0,43519,26-02-2019,3
0,43519,27-02-2019,4
0,43519,26-02-2019,3
0,43519,26-02-2019,3
0,43519,26-02-2019,3
0,43519,26-02-2019,3
0,43519,26-02-2019,3
0,43519,24-02-2019,1
0,43519,24-02-2019,1
0,43519,01-03-2019,6
0,43519,27-02-2019,4
0,43519,27-02-2019,4
0,43519,27-02-2019,4
0,43519,01-03-2019,6
0,43519,01-03-2019,6
0,43519,01-03-2019,6
0,43519,03-03-2019,8
0,43519,03-03-2019,8
0,43519,25-02-2019,2
0,43519,25-02-2019,2
0,43519,25-02-2019,2
0,43519,24-02-2019,1
0,43519,24-02-2019,1
0,43520,27-02-2019,3
0,43521,27-02-2019,2
0,43521,03-03-2019,6
0,43521,03-03-2019,6
0,43521,03-03-2019,6
0,43521,02-03-2019,5
0,43521,02-03-2019,5
0,43521,02-03-2019,5
0,43521,04-03-2019,7
0,43521,04-03-2019,7
0,43521,03-03-2019,6
0,43521,03-03-2019,6
0,43521,03-03-2019,6
0,43521,02-03-2019,5
0,43521,02-03-2019,5
0,43521,02-03-2019,5
0,43521,03-03-2019,6
0,43522,04-03-2019,6
0,43522,04-03-2019,6
0,43522,04-03-2019,6
0,43522,02-03-2019,4
0,43522,02-03-2019,4
0,43522,02-03-2019,4
0,43522,02-03-2019,4
0,43522,28-02-2019,2
0,43522,28-02-2019,2
0,43522,28-02-2019,2
0,43522,28-02-2019,2
0,43522,03-03-2019,5
0,43522,04-03-2019,6
0,43522,04-03-2019,6
0,43523,01-03-2019,2
0,43523,01-03-2019,2
0,43523,28-02-2019,1
0,43523,03-03-2019,4
0,43523,03-03-2019,4
0,43523,03-03-2019,4
0,43523,03-03-2019,4
0,43523,06-03-2019,7
0,43523,03-03-2019,4
0,43523,03-03-2019,4
0,43524,05-03-2019,5
0,43524,05-03-2019,5
0,43524,03-03-2019,3
0,43524,02-03-2019,2
0,43524,02-03-2019,2
0,43524,02-03-2019,2
0,43524,03-03-2019,3
0,43524,03-03-2019,3
0,43524,02-03-2019,2
0,43524,02-03-2019,2
0,43524,06-03-2019,6
0,43524,02-03-2019,2
0,43524,02-03-2019,2
0,43524,02-03-2019,2
0,43524,02-03-2019,2
0,43524,02-03-2019,2
0,43524,07-03-2019,7
0,43524,07-03-2019,7
0,43524,07-03-2019,7
0,43524,05-03-2019,5
0,43524,05-03-2019,5
0,43524,03-03-2019,3
0,43524,03-03-2019,3
0,43524,03-03-2019,3
0,43524,03-03-2019,3
0,43524,03-03-2019,3
0,43524,05-03-2019,5
0,43524,03-03-2019,3
0,43525,04-03-2019,3
0,43525,04-03-2019,3
0,43525,04-03-2019,3
0,43525,08-03-2019,7
0,43525,04-03-2019,3
0,43525,04-03-2019,3
0,43525,07-03-2019,6
0,43525,05-03-2019,4
0,43525,05-03-2019,4
0,43525,05-03-2019,4
0,43525,07-03-2019,6
0,43525,07-03-2019,6
0,43525,07-03-2019,6
0,43526,07-03-2019,5
0,43526,07-03-2019,5
0,43526,07-03-2019,5
0,43526,07-03-2019,5
0,43526,07-03-2019,5
0,43526,04-03-2019,2
0,43526,04-03-2019,2
0,43527,06-03-2019,3
0,43527,06-03-2019,3
0,43527,04-03-2019,1
0,43527,04-03-2019,1
0,43527,04-03-2019,1
0,43527,06-03-2019,3
0,43527,06-03-2019,3
0,43527,06-03-2019,3
0,43527,06-03-2019,3
0,43528,07-03-2019,3
0,43528,07-03-2019,3
0,43528,10-03-2019,6
0,43529,08-03-2019,3
0,43529,07-03-2019,2
0,43529,07-03-2019,2
0,43529,07-03-2019,2
0,43529,07-03-2019,2
0,43529,07-03-2019,2
0,43529,07-03-2019,2
0,43529,07-03-2019,2
0,43529,09-03-2019,4
0,43529,06-03-2019,1
0,43529,11-03-2019,6
0,43529,11-03-2019,6
0,43529,11-03-2019,6
0,43529,06-03-2019,1
0,43529,06-03-2019,1
0,43529,06-03-2019,1
0,43529,06-03-2019,1
0,43530,09-03-2019,3
0,43530,09-03-2019,3
0,43530,10-03-2019,4
0,43530,10-03-2019,4
0,43530,10-03-2019,4
0,43530,10-03-2019,4
0,43530,10-03-2019,4
0,43530,10-03-2019,4
0,43530,10-03-2019,4
0,43530,10-03-2019,4
0,43530,11-03-2019,5
0,43530,11-03-2019,5
0,43530,11-03-2019,5
0,43530,08-03-2019,2
0,43530,13-03-2019,7
0,43531,10-03-2019,3
0,43531,10-03-2019,3
0,43531,10-03-2019,3
0,43531,10-03-2019,3
0,43531,12-03-2019,5
0,43531,12-03-2019,5
0,43531,12-03-2019,5
0,43531,08-03-2019,1
0,43531,08-03-2019,1
0,43531,08-03-2019,1
0,43531,14-03-2019,7
0,43531,14-03-2019,7
0,43532,11-03-2019,3
0,43532,11-03-2019,3
0,43532,12-03-2019,4
0,43532,12-03-2019,4
0,43532,12-03-2019,4
0,43532,12-03-2019,4
0,43532,12-03-2019,4
0,43532,12-03-2019,4
0,43532,12-03-2019,4
0,43532,12-03-2019,4
0,43532,12-03-2019,4
0,43532,12-03-2019,4
0,43532,12-03-2019,4
0,43532,12-03-2019,4
0,43532,12-03-2019,4
0,43532,12-03-2019,4
0,43532,12-03-2019,4
0,43533,13-03-2019,4
0,43533,12-03-2019,3
0,43533,12-03-2019,3
0,43533,12-03-2019,3
0,43533,12-03-2019,3
0,43533,12-03-2019,3
0,43533,12-03-2019,3
0,43533,15-03-2019,6
0,43533,15-03-2019,6
0,43533,15-03-2019,6
0,43533,15-03-2019,6
0,43533,15-03-2019,6
0,43533,14-03-2019,5
0,43533,14-03-2019,5
0,43533,14-03-2019,5
0,43533,14-03-2019,5
0,43533,14-03-2019,5
0,43533,14-03-2019,5
0,43533,13-03-2019,4
0,43533,14-03-2019,5
0,43533,14-03-2019,5
0,43533,14-03-2019,5
0,43533,11-03-2019,2
0,43534,14-03-2019,4
0,43534,14-03-2019,4
0,43534,14-03-2019,4
0,43534,14-03-2019,4
0,43534,13-03-2019,3
0,43534,13-03-2019,3
0,43535,16-03-2019,5
0,43535,16-03-2019,5
0,43535,16-03-2019,5
0,43535,16-03-2019,5
0,43535,16-03-2019,5
0,43535,16-03-2019,5
0,43535,16-03-2019,5
0,43535,16-03-2019,5
0,43535,16-03-2019,5
0,43535,16-03-2019,5
0,43536,14-03-2019,2
0,43536,18-03-2019,6
0,43536,18-03-2019,6
0,43536,19-03-2019,7
0,43537,17-03-2019,4
0,43537,17-03-2019,4
0,43537,17-03-2019,4
0,43537,17-03-2019,4
0,43537,21-03-2019,8
0,43537,21-03-2019,8
0,43537,15-03-2019,2
0,43537,15-03-2019,2
0,43537,15-03-2019,2
0,43537,14-03-2019,1
0,43537,18-03-2019,5
0,43538,21-03-2019,7
0,43538,19-03-2019,5
0,43538,19-03-2019,5
0,43538,20-03-2019,6
0,43538,20-03-2019,6
0,43538,20-03-2019,6
0,43538,18-03-2019,4
0,43538,22-03-2019,8
0,43538,22-03-2019,8
0,43538,22-03-2019,8
0,43538,20-03-2019,6
0,43538,20-03-2019,6
0,43538,20-03-2019,6
0,43538,19-03-2019,5
0,43539,20-03-2019,5
0,43539,20-03-2019,5
0,43539,19-03-2019,4
0,43539,19-03-2019,4
0,43539,19-03-2019,4
0,43540,21-03-2019,5
0,43540,18-03-2019,2
0,43540,18-03-2019,2
0,43540,21-03-2019,5
0,43540,21-03-2019,5
0,43540,18-03-2019,2
0,43540,18-03-2019,2
0,43540,25-03-2019,9
0,43540,25-03-2019,9
0,43540,25-03-2019,9
0,43540,20-03-2019,4
0,43540,20-03-2019,4
0,43540,20-03-2019,4
0,43579,29-04-2019,5
0,43579,30-04-2019,6
0,43580,28-04-2019,3
0,43580,27-04-2019,2
0,43580,28-04-2019,3
0,43580,28-04-2019,3
0,43580,29-04-2019,4
0,43580,29-04-2019,4
0,43580,29-04-2019,4
0,43580,29-04-2019,4
0,43581,30-04-2019,4
0,43581,30-04-2019,4
0,43582,01-05-2019,4
0,43582,01-05-2019,4
0,43582,01-05-2019,4
0,43582,01-05-2019,4
0,43582,01-05-2019,4
0,43582,01-05-2019,4
0,43582,29-04-2019,2
0,43582,29-04-2019,2
0,43582,29-04-2019,2
0,43583,03-05-2019,5
0,43583,03-05-2019,5
0,43584,04-05-2019,5
0,43584,05-05-2019,6
0,43584,05-05-2019,6
0,43584,05-05-2019,6
0,43584,01-05-2019,2
0,43585,03-05-2019,3
0,43585,03-05-2019,3
0,43585,04-05-2019,4
0,43585,04-05-2019,4
0,43585,04-05-2019,4
0,43585,04-05-2019,4
0,43586,06-05-2019,5
0,43586,06-05-2019,5
0,43586,03-05-2019,2
0,43586,05-05-2019,4
0,43586,05-05-2019,4
0,43586,05-05-2019,4
0,43586,05-05-2019,4
0,43586,05-05-2019,4
0,43586,05-05-2019,4
0,43586,05-05-2019,4
0,43586,05-05-2019,4
0,43586,10-05-2019,9
0,43586,10-05-2019,9
0,43586,10-05-2019,9
0,43586,07-05-2019,6
0,43586,07-05-2019,6
0,43586,07-05-2019,6
0,43586,07-05-2019,6
0,43586,06-05-2019,5
0,43586,06-05-2019,5
0,43586,06-05-2019,5
0,43587,08-05-2019,6
0,43587,06-05-2019,4
0,43587,05-05-2019,3
0,43587,05-05-2019,3
0,43587,05-05-2019,3
0,43587,08-05-2019,6
0,43587,08-05-2019,6
0,43587,08-05-2019,6
0,43587,08-05-2019,6
0,43587,05-05-2019,3
0,43587,05-05-2019,3
0,43588,06-05-2019,3
0,43588,06-05-2019,3
0,43588,06-05-2019,3
0,43588,06-05-2019,3
0,43588,07-05-2019,4
0,43588,07-05-2019,4
0,43588,07-05-2019,4
0,43588,07-05-2019,4
0,43588,06-05-2019,3
0,43588,06-05-2019,3
0,43588,06-05-2019,3
0,43588,05-05-2019,2
0,43588,06-05-2019,3
0,43588,06-05-2019,3
0,43588,06-05-2019,3
0,43588,06-05-2019,3
0,43589,09-05-2019,5
0,43589,09-05-2019,5
0,43589,07-05-2019,3
0,43589,07-05-2019,3
0,43589,07-05-2019,3
0,43589,07-05-2019,3
0,43589,09-05-2019,5
0,43589,09-05-2019,5
0,43589,11-05-2019,7
0,43589,11-05-2019,7
0,43589,11-05-2019,7
0,43589,11-05-2019,7
0,43589,11-05-2019,7
0,43589,06-05-2019,2
0,43589,07-05-2019,3
0,43589,07-05-2019,3
0,43589,07-05-2019,3
0,43589,07-05-2019,3
0,43589,07-05-2019,3
0,43589,07-05-2019,3
0,43591,12-05-2019,6
0,43591,12-05-2019,6
0,43591,12-05-2019,6
0,43591,12-05-2019,6
0,43592,12-05-2019,5
0,43592,12-05-2019,5
0,43592,12-05-2019,5
0,43592,12-05-2019,5
0,43592,12-05-2019,5
0,43592,09-05-2019,2
0,43592,09-05-2019,2
0,43592,09-05-2019,2
0,43592,09-05-2019,2
0,43592,10-05-2019,3
0,43592,10-05-2019,3
0,43592,12-05-2019,5
0,43593,12-05-2019,4
0,43593,12-05-2019,4
0,43593,14-05-2019,6
0,43593,14-05-2019,6
0,43593,10-05-2019,2
0,43593,10-05-2019,2
0,43593,11-05-2019,3
0,43593,11-05-2019,3
0,43593,14-05-2019,6
0,43593,14-05-2019,6
0,43593,14-05-2019,6
0,43594,12-05-2019,3
0,43594,12-05-2019,3
0,43594,14-05-2019,5
0,43594,17-05-2019,8
0,43594,17-05-2019,8
0,43594,13-05-2019,4
0,43594,13-05-2019,4
0,43594,13-05-2019,4
0,43594,13-05-2019,4
0,43594,13-05-2019,4
0,43594,13-05-2019,4
0,43594,13-05-2019,4
0,43594,12-05-2019,3
0,43594,12-05-2019,3
0,43594,12-05-2019,3
0,43594,17-05-2019,8
0,43594,17-05-2019,8
0,43594,13-05-2019,4
0,43594,13-05-2019,4
0,43594,13-05-2019,4
0,43594,13-05-2019,4
0,43594,13-05-2019,4
0,43594,13-05-2019,4
0,43594,13-05-2019,4
0,43595,16-05-2019,6
0,43595,16-05-2019,6
0,43595,16-05-2019,6
0,43595,16-05-2019,6
0,43595,13-05-2019,3
0,43595,13-05-2019,3
0,43595,14-05-2019,4
0,43595,14-05-2019,4
0,43595,14-05-2019,4
0,43596,16-05-2019,5
0,43596,16-05-2019,5
0,43596,17-05-2019,6
0,43596,17-05-2019,6
0,43596,17-05-2019,6
0,43596,14-05-2019,3
0,43596,14-05-2019,3
0,43596,16-05-2019,5
0,43596,14-05-2019,3
0,43596,14-05-2019,3
0,43596,14-05-2019,3
0,43596,14-05-2019,3
0,43596,17-05-2019,6
0,43596,17-05-2019,6
0,43596,17-05-2019,6
0,43596,16-05-2019,5
0,43596,16-05-2019,5
0,43596,16-05-2019,5
0,43596,16-05-2019,5
0,43596,16-05-2019,5
0,43597,15-05-2019,3
0,43598,15-05-2019,2
0,43598,15-05-2019,2
0,43598,15-05-2019,2
0,43598,19-05-2019,6
0,43598,19-05-2019,6
0,43598,18-05-2019,5
0,43598,15-05-2019,2
0,43598,18-05-2019,5
0,43598,18-05-2019,5
0,43598,18-05-2019,5
0,43599,21-05-2019,7
0,43599,21-05-2019,7
0,43599,18-05-2019,4
0,43599,19-05-2019,5
0,43599,19-05-2019,5
0,43599,19-05-2019,5
0,43599,18-05-2019,4
0,43599,18-05-2019,4
0,43599,18-05-2019,4
0,43600,21-05-2019,6
0,43600,18-05-2019,3
0,43600,18-05-2019,3
0,43600,18-05-2019,3
0,43600,18-05-2019,3
0,43600,19-05-2019,4
0,43600,19-05-2019,4
0,43600,18-05-2019,3
0,43601,21-05-2019,5
0,43601,21-05-2019,5
0,43601,21-05-2019,5
0,43601,21-05-2019,5
0,43601,20-05-2019,4
0,43601,20-05-2019,4
0,43601,22-05-2019,6
0,43601,22-05-2019,6
0,43601,20-05-2019,4
0,43601,20-05-2019,4
0,43601,20-05-2019,4
0,43601,20-05-2019,4
0,43601,17-05-2019,1
0,43601,17-05-2019,1
0,43601,17-05-2019,1
0,43601,18-05-2019,2
0,43601,18-05-2019,2
0,43601,18-05-2019,2
0,43601,22-05-2019,6
0,43601,22-05-2019,6
